order_id,order_date,customer_id,customer_name,city,state,product_category,product_name,order_value,discount_percent,payment_mode,delivery_days,rating,month,year
2472,2023-07-05 05:00:00,1728,Amit Sharma,Pune,TN,Fashion,Shirt,113942.0,20.0,Unkonwn,6,3,7,2023
3192,2023-07-05 06:00:00,4784,Unkonwn,Pune,DL,Home,Shirt,67809.0,5.0,UPI,6,4,7,2023
5085,2023-07-05 07:00:00,4896,Priya Singh,Chennai,TN,Electronics,Mobile,17395.0,20.0,Card,13,4,7,2023
4760,2023-07-05 08:00:00,2491,Unkonwn,Delhi,DL,Fashion,Laptop,4171.0,20.0,UPI,4,5,7,2023
5153,2023-07-05 09:00:00,4821,Amit Sharma,Bangalore,TS,Unknown,Sofa,48337.0,20.0,UPI,3,3,7,2023
7648,2023-07-05 10:00:00,4940,Sneha Patil,Delhi,TN,Electronics,Rice,44454.0,0.0,Card,14,3,7,2023
3061,2023-07-05 11:00:00,434,Sneha Patil,Mumbai,TS,Electronics,Shirt,90603.0,30.0,Card,9,2,7,2023
2635,2023-07-05 12:00:00,5325,Vikas Gupta,Pune,MH,Electronics,Shirt,14758.0,30.0,Unkonwn,7,3,7,2023
4558,2023-07-05 13:00:00,5749,Amit Sharma,Mumbai,NA,Electronics,Sofa,92506.0,30.0,Unkonwn,12,3,7,2023
8069,2023-07-05 14:00:00,3118,Priya Singh,Chennai,TN,Home,Sofa,91691.0,30.0,Unkonwn,1,5,7,2023
2045,2023-07-05 15:00:00,2104,Amit Sharma,Delhi,NA,Electronics,Laptop,116212.0,0.0,Card,12,5,7,2023
8572,2023-07-05 16:00:00,2094,Vikas Gupta,Hyderabad,NA,Unknown,Unknown,15384.0,0.0,COD,9,4,7,2023
8607,2023-07-05 17:00:00,210,Sneha Patil,Hyderabad,KA,Home,Shirt,59895.0,0.0,COD,14,3,7,2023
2304,2023-07-05 18:00:00,4266,Unkonwn,Pune,MH,Electronics,Sofa,73379.0,30.0,UPI,11,3,7,2023
5123,2023-07-05 19:00:00,2421,Unkonwn,Unknown,MH,Electronics,Unknown,17089.0,5.0,Unkonwn,10,3,7,2023
8880,2023-07-05 20:00:00,661,Sneha Patil,Bangalore,MH,Fashion,Sofa,78644.0,0.0,COD,10,1,7,2023
4859,2023-07-05 21:00:00,1599,Amit Sharma,Unknown,KA,Grocery,Mobile,77375.0,20.0,Card,10,1,7,2023
7726,2023-07-05 22:00:00,1812,Vikas Gupta,Unknown,TS,Electronics,Laptop,38996.0,0.0,Card,14,1,7,2023
1682,2023-07-05 23:00:00,4806,Unkonwn,Unknown,TS,Electronics,Shirt,85593.0,20.0,UPI,7,1,7,2023
7170,2023-07-06 00:00:00,5108,Rahul Verma,Unknown,MH,Electronics,Sofa,50515.0,5.0,Card,11,1,7,2023
7569,2023-07-06 01:00:00,3974,Vikas Gupta,Unknown,MH,Unknown,Sofa,96076.0,10.0,UPI,11,3,7,2023
4279,2023-07-06 02:00:00,188,Priya Singh,Pune,DL,Unknown,Sofa,25653.0,10.0,COD,14,5,7,2023
8149,2023-07-06 03:00:00,173,Vikas Gupta,Delhi,MH,Home,Sofa,13028.0,30.0,Card,7,3,7,2023
2697,2023-07-06 04:00:00,5610,Amit Sharma,Hyderabad,DL,Home,Laptop,69672.0,0.0,UPI,9,2,7,2023
7422,2023-07-06 05:00:00,714,Unkonwn,Unknown,TS,Grocery,Shirt,110562.0,0.0,Card,4,1,7,2023
8913,2023-07-06 06:00:00,2215,Rahul Verma,Chennai,TS,Home,Mobile,118669.0,10.0,Card,14,2,7,2023
8090,2023-07-06 07:00:00,818,Priya Singh,Unknown,KA,Unknown,Shirt,61940.0,5.0,Card,1,1,7,2023
5180,2023-07-06 08:00:00,1811,Unkonwn,Pune,TS,Grocery,Laptop,109627.0,10.0,COD,3,3,7,2023
3228,2023-07-06 09:00:00,2608,Sneha Patil,Hyderabad,TN,Electronics,Rice,5040.0,20.0,COD,10,5,7,2023
4967,2023-07-06 10:00:00,1923,Priya Singh,Pune,MH,Electronics,Shirt,60807.5,30.0,Card,12,3,7,2023
8619,2023-07-06 11:00:00,2991,Amit Sharma,Mumbai,MH,Grocery,Shirt,4815.0,30.0,Unkonwn,11,1,7,2023
3197,2023-07-06 12:00:00,4567,Vikas Gupta,Pune,TS,Home,Shirt,72580.0,20.0,COD,6,3,7,2023
5330,2023-07-06 13:00:00,2294,Priya Singh,Chennai,KA,Unknown,Unknown,110846.0,0.0,COD,1,5,7,2023
8921,2023-07-06 14:00:00,4551,Rahul Verma,Chennai,MH,Home,Rice,21813.0,20.0,Unkonwn,1,2,7,2023
4824,2023-07-06 15:00:00,901,Amit Sharma,Mumbai,TN,Electronics,Laptop,107841.0,0.0,Unkonwn,6,1,7,2023
2976,2023-07-06 16:00:00,2965,Amit Sharma,Unknown,NA,Grocery,Unknown,60181.0,30.0,COD,11,3,7,2023
1907,2023-07-06 17:00:00,2186,Amit Sharma,Hyderabad,KA,Grocery,Mobile,86120.0,10.0,UPI,1,4,7,2023
2669,2023-07-06 18:00:00,3812,Rahul Verma,Hyderabad,MH,Grocery,Rice,60181.0,10.0,UPI,8,5,7,2023
5170,2023-07-06 19:00:00,5108,Sneha Patil,Unknown,DL,Unknown,Rice,66884.0,10.0,Unkonwn,4,4,7,2023
1128,2023-07-06 20:00:00,1975,Priya Singh,Mumbai,NA,Grocery,Laptop,19174.0,0.0,Unkonwn,5,4,7,2023
8325,2023-07-06 21:00:00,838,Priya Singh,Mumbai,MH,Fashion,Mobile,97930.0,0.0,Unkonwn,2,1,7,2023
7767,2023-07-06 22:00:00,448,Unkonwn,Bangalore,DL,Grocery,Rice,39375.0,10.0,Unkonwn,4,1,7,2023
8040,2023-07-06 23:00:00,4306,Rahul Verma,Unknown,DL,Grocery,Laptop,15329.0,30.0,COD,12,3,7,2023
8079,2023-07-07 00:00:00,932,Vikas Gupta,Unknown,KA,Home,Mobile,52135.0,0.0,Unkonwn,7,1,7,2023
3122,2023-07-07 01:00:00,5112,Priya Singh,Pune,NA,Fashion,Mobile,38752.0,30.0,UPI,1,2,7,2023
5538,2023-07-07 02:00:00,418,Sneha Patil,Bangalore,KA,Electronics,Shirt,57655.0,30.0,Unkonwn,3,3,7,2023
5117,2023-07-07 03:00:00,1466,Unkonwn,Delhi,TS,Fashion,Unknown,88408.0,10.0,Unkonwn,1,2,7,2023
4513,2023-07-07 04:00:00,4549,Vikas Gupta,Chennai,NA,Home,Shirt,65626.0,30.0,Card,9,4,7,2023
2481,2023-07-07 05:00:00,1485,Rahul Verma,Hyderabad,DL,Home,Sofa,8090.0,0.0,UPI,12,4,7,2023
6442,2023-07-07 06:00:00,3336,Rahul Verma,Hyderabad,TN,Grocery,Shirt,100439.0,5.0,UPI,8,4,7,2023
6701,2023-07-07 07:00:00,3388,Amit Sharma,Hyderabad,DL,Grocery,Unknown,115564.0,0.0,Unkonwn,14,1,7,2023
1560,2023-07-07 08:00:00,3311,Unkonwn,Mumbai,TS,Electronics,Sofa,105748.0,20.0,COD,7,2,7,2023
3251,2023-07-07 09:00:00,2801,Vikas Gupta,Unknown,MH,Unknown,Shirt,70621.0,30.0,Card,9,3,7,2023
7672,2023-07-07 10:00:00,2485,Priya Singh,Unknown,TN,Home,Unknown,70786.0,5.0,Unkonwn,6,5,7,2023
1782,2023-07-07 11:00:00,1158,Sneha Patil,Delhi,TS,Grocery,Mobile,13619.0,0.0,COD,4,1,7,2023
5943,2023-07-07 12:00:00,4933,Sneha Patil,Delhi,MH,Electronics,Shirt,60807.5,0.0,UPI,13,3,7,2023
4914,2023-07-07 13:00:00,2866,Priya Singh,Bangalore,MH,Electronics,Laptop,45778.0,0.0,Card,1,2,7,2023
8274,2023-07-07 14:00:00,4928,Amit Sharma,Chennai,KA,Unknown,Rice,102696.0,10.0,UPI,5,5,7,2023
2079,2023-07-07 15:00:00,190,Priya Singh,Unknown,MH,Unknown,Unknown,31996.0,0.0,UPI,7,3,7,2023
4499,2023-07-07 16:00:00,3650,Sneha Patil,Bangalore,KA,Fashion,Unknown,60026.0,30.0,Card,5,1,7,2023
6485,2023-07-07 17:00:00,895,Priya Singh,Delhi,DL,Fashion,Mobile,87628.0,30.0,Card,14,4,7,2023
2821,2023-07-07 18:00:00,1959,Sneha Patil,Delhi,TN,Unknown,Mobile,61207.5,20.0,COD,7,3,7,2023
7223,2023-07-07 19:00:00,5615,Vikas Gupta,Mumbai,NA,Electronics,Unknown,17800.0,5.0,UPI,9,3,7,2023
4957,2023-07-07 20:00:00,1025,Rahul Verma,Unknown,TS,Home,Laptop,60178.0,10.0,Unkonwn,4,5,7,2023
4092,2023-07-07 21:00:00,2802,Vikas Gupta,Pune,TS,Fashion,Mobile,14785.0,30.0,Unkonwn,6,2,7,2023
7679,2023-07-07 22:00:00,3451,Unkonwn,Pune,DL,Grocery,Laptop,4759.0,0.0,Unkonwn,5,3,7,2023
7836,2023-07-07 23:00:00,4975,Amit Sharma,Chennai,TS,Fashion,Mobile,112176.0,30.0,Unkonwn,13,3,7,2023
8461,2023-07-08 00:00:00,3415,Unkonwn,Delhi,KA,Unknown,Shirt,50207.0,0.0,UPI,9,3,7,2023
4633,2023-07-08 01:00:00,4528,Priya Singh,Mumbai,NA,Fashion,Rice,2718.0,10.0,Card,12,3,7,2023
5998,2023-07-08 02:00:00,2947,Rahul Verma,Mumbai,TS,Unknown,Sofa,102790.0,20.0,UPI,11,2,7,2023
5984,2023-07-08 03:00:00,4931,Unkonwn,Mumbai,KA,Fashion,Shirt,42200.0,5.0,Unkonwn,6,1,7,2023
1753,2023-07-08 04:00:00,3065,Unkonwn,Delhi,TN,Unknown,Mobile,13935.0,5.0,UPI,7,3,7,2023
1076,2023-07-08 05:00:00,1662,Unkonwn,Mumbai,NA,Home,Unknown,40712.0,0.0,UPI,8,4,7,2023
2552,2023-07-08 06:00:00,1816,Priya Singh,Chennai,MH,Fashion,Mobile,37740.0,10.0,Card,12,3,7,2023
7437,2023-07-08 07:00:00,1834,None,Hyderabad,NA,Grocery,Unknown,89210.0,0.0,UPI,3,5,7,2023
7823,2023-07-08 08:00:00,5307,Vikas Gupta,Chennai,KA,Electronics,Mobile,52140.0,0.0,COD,8,3,7,2023
8154,2023-07-08 09:00:00,4696,Vikas Gupta,Hyderabad,TN,Grocery,Rice,5567.0,5.0,Card,8,3,7,2023
6607,2023-07-08 10:00:00,5151,Amit Sharma,Mumbai,DL,Fashion,Mobile,12497.0,0.0,UPI,13,3,7,2023
7145,2023-07-08 11:00:00,987,Rahul Verma,Unknown,MH,Grocery,Shirt,47997.0,10.0,UPI,6,3,7,2023
1084,2023-07-08 12:00:00,5459,Sneha Patil,Pune,KA,Home,Mobile,60178.0,20.0,Card,13,5,7,2023
3160,2023-07-08 13:00:00,3928,Unkonwn,Bangalore,DL,Home,Laptop,26141.0,0.0,Unkonwn,14,1,7,2023
4535,2023-07-08 14:00:00,5937,Rahul Verma,Delhi,TN,Grocery,Rice,25603.0,30.0,COD,2,5,7,2023
6298,2023-07-08 15:00:00,2930,Vikas Gupta,Delhi,TN,Grocery,Laptop,43610.0,0.0,Unkonwn,3,2,7,2023
4096,2023-07-08 16:00:00,448,Vikas Gupta,Pune,TN,Fashion,Shirt,54277.0,30.0,UPI,11,5,7,2023
7366,2023-07-08 17:00:00,5528,Vikas Gupta,Hyderabad,TS,Home,Rice,88905.0,30.0,COD,1,5,7,2023
8424,2023-07-08 18:00:00,3316,Rahul Verma,Delhi,MH,Unknown,Rice,14745.0,30.0,Card,13,4,7,2023
2427,2023-07-08 19:00:00,2581,Priya Singh,Hyderabad,NA,Home,Laptop,38644.0,10.0,Card,13,5,7,2023
7121,2023-07-08 20:00:00,1024,Amit Sharma,Chennai,TS,Fashion,Laptop,55600.0,20.0,UPI,11,3,7,2023
5192,2023-07-08 21:00:00,4791,Amit Sharma,Mumbai,MH,Fashion,Unknown,84364.0,10.0,UPI,12,3,7,2023
4469,2023-07-08 22:00:00,3610,Vikas Gupta,Chennai,MH,Home,Laptop,31300.0,0.0,UPI,12,5,7,2023
2504,2023-07-08 23:00:00,113,Sneha Patil,Pune,DL,Fashion,Sofa,37912.0,0.0,COD,8,4,7,2023
5739,2023-07-09 00:00:00,4903,Vikas Gupta,Pune,TS,Fashion,Unknown,60026.0,0.0,Card,13,4,7,2023
1252,2023-07-09 01:00:00,3549,Priya Singh,Delhi,DL,Fashion,Sofa,97850.0,20.0,Unkonwn,3,5,7,2023
7371,2023-07-09 02:00:00,3772,Unkonwn,Hyderabad,KA,Fashion,Sofa,70578.0,0.0,Unkonwn,13,3,7,2023
6500,2023-07-09 03:00:00,5908,Amit Sharma,Delhi,TN,Unknown,Rice,61207.5,20.0,Unkonwn,12,3,7,2023
5874,2023-07-09 04:00:00,3573,Sneha Patil,Delhi,TS,Grocery,Laptop,107350.0,5.0,UPI,11,2,7,2023
8098,2023-07-09 05:00:00,969,Amit Sharma,Pune,KA,Electronics,Shirt,48430.0,5.0,Card,2,3,7,2023
2151,2023-07-09 06:00:00,883,Sneha Patil,Hyderabad,TN,Unknown,Laptop,13371.0,20.0,COD,9,4,7,2023
7717,2023-07-09 07:00:00,5217,Sneha Patil,Chennai,KA,Electronics,Mobile,31391.0,20.0,UPI,3,5,7,2023
1017,2023-07-09 08:00:00,1223,Rahul Verma,Pune,TS,Home,Sofa,92072.0,10.0,Card,10,3,7,2023
3262,2023-07-09 09:00:00,5420,Amit Sharma,Bangalore,MH,Unknown,Rice,33145.0,30.0,UPI,13,5,7,2023
4931,2023-07-09 10:00:00,1495,Unkonwn,Chennai,KA,Grocery,Unknown,26031.0,0.0,UPI,2,3,7,2023
1268,2023-07-09 11:00:00,724,Amit Sharma,Unknown,TN,Electronics,Rice,40876.0,0.0,UPI,11,2,7,2023
3216,2023-07-09 12:00:00,809,Sneha Patil,Unknown,MH,Unknown,Mobile,91450.0,0.0,Unkonwn,10,2,7,2023
6313,2023-07-09 13:00:00,1954,Sneha Patil,Bangalore,TS,Unknown,Rice,116856.0,5.0,Unkonwn,7,3,7,2023
4951,2023-07-09 14:00:00,1067,Rahul Verma,Hyderabad,TN,Grocery,Laptop,21447.0,30.0,COD,14,1,7,2023
2979,2023-07-09 15:00:00,2757,Priya Singh,Unknown,TS,Electronics,Sofa,101940.0,30.0,Card,2,3,7,2023
1044,2023-07-09 16:00:00,4657,Unkonwn,Hyderabad,NA,Unknown,Mobile,26313.0,10.0,Unkonwn,7,3,7,2023
4672,2023-07-09 17:00:00,1734,Amit Sharma,Mumbai,TN,Grocery,Mobile,101368.0,30.0,Unkonwn,7,5,7,2023
6381,2023-07-09 18:00:00,233,Unkonwn,Unknown,TS,Home,Shirt,91857.0,5.0,Unkonwn,11,5,7,2023
5899,2023-07-09 19:00:00,1019,Amit Sharma,Hyderabad,KA,Unknown,Rice,10348.0,0.0,UPI,10,5,7,2023
1429,2023-07-09 20:00:00,4346,Amit Sharma,Mumbai,MH,Electronics,Laptop,52365.0,20.0,Unkonwn,10,3,7,2023
1055,2023-07-09 21:00:00,3960,Priya Singh,Pune,DL,Electronics,Rice,20135.0,0.0,Card,13,5,7,2023
7829,2023-07-09 22:00:00,3966,Rahul Verma,Hyderabad,NA,Electronics,Laptop,60643.0,0.0,COD,4,5,7,2023
4209,2023-07-09 23:00:00,2878,Vikas Gupta,Unknown,KA,Electronics,Laptop,37696.0,0.0,Unkonwn,12,3,7,2023
3409,2023-07-10 00:00:00,5717,Amit Sharma,Mumbai,DL,Home,Unknown,14405.0,10.0,UPI,1,3,7,2023
5611,2023-07-10 01:00:00,4182,Unkonwn,Unknown,MH,Unknown,Rice,75824.0,30.0,Card,7,5,7,2023
1545,2023-07-10 02:00:00,4153,Amit Sharma,Unknown,TN,Unknown,Unknown,100983.0,0.0,Card,9,2,7,2023
6475,2023-07-10 03:00:00,906,Unkonwn,Bangalore,TN,Fashion,Rice,115618.0,0.0,Card,3,3,7,2023
8115,2023-07-10 04:00:00,5026,Amit Sharma,Unknown,KA,Unknown,Laptop,61207.5,10.0,Unkonwn,8,4,7,2023
8191,2023-07-10 05:00:00,1434,Priya Singh,Mumbai,TN,Grocery,Sofa,117137.0,30.0,UPI,2,3,7,2023
8165,2023-07-10 06:00:00,2661,Vikas Gupta,Delhi,KA,Grocery,Laptop,111423.0,0.0,UPI,12,5,7,2023
6866,2023-07-10 07:00:00,169,Priya Singh,Mumbai,DL,Unknown,Mobile,47054.0,0.0,UPI,14,3,7,2023
1836,2023-07-10 08:00:00,1848,Priya Singh,Unknown,NA,Electronics,Laptop,40348.0,0.0,COD,2,1,7,2023
6618,2023-07-10 09:00:00,3163,Priya Singh,Delhi,MH,Unknown,Mobile,14826.0,30.0,UPI,10,2,7,2023
4895,2023-07-10 10:00:00,4789,Amit Sharma,Unknown,KA,Unknown,Unknown,85943.0,30.0,COD,10,2,7,2023
5651,2023-07-10 11:00:00,2855,Sneha Patil,Unknown,DL,Home,Rice,111718.0,20.0,Card,4,4,7,2023
3802,2023-07-10 12:00:00,946,Vikas Gupta,Bangalore,TN,Unknown,Rice,60211.0,20.0,Unkonwn,1,3,7,2023
5478,2023-07-10 13:00:00,2045,Vikas Gupta,Unknown,TN,Home,Rice,68556.0,10.0,Card,7,5,7,2023
7783,2023-07-10 14:00:00,4774,Rahul Verma,Unknown,MH,Electronics,Sofa,60807.5,0.0,Card,1,3,7,2023
5035,2023-07-10 15:00:00,3976,Amit Sharma,Chennai,TN,Grocery,Rice,38145.0,5.0,Unkonwn,11,2,7,2023
8920,2023-07-10 16:00:00,3879,Amit Sharma,Hyderabad,NA,Electronics,Sofa,4326.0,0.0,COD,14,5,7,2023
1146,2023-07-10 17:00:00,5653,Vikas Gupta,Delhi,KA,Grocery,Unknown,77951.0,20.0,UPI,7,3,7,2023
6496,2023-07-10 18:00:00,3072,Unkonwn,Unknown,DL,Fashion,Sofa,26514.0,0.0,COD,6,1,7,2023
1570,2023-07-10 19:00:00,5757,Priya Singh,Bangalore,MH,Grocery,Shirt,99454.0,5.0,Card,4,1,7,2023
4011,2023-07-10 20:00:00,1857,Vikas Gupta,Unknown,NA,Electronics,Unknown,2409.0,20.0,COD,3,1,7,2023
6908,2023-07-10 21:00:00,1481,Unkonwn,Bangalore,KA,Electronics,Shirt,89922.0,30.0,COD,11,1,7,2023
7761,2023-07-10 22:00:00,4538,Amit Sharma,Chennai,TS,Fashion,Mobile,30132.0,0.0,Card,8,2,7,2023
8447,2023-07-10 23:00:00,4021,Vikas Gupta,Pune,KA,Unknown,Rice,32285.0,30.0,COD,7,4,7,2023
5709,2023-07-11 00:00:00,1747,Sneha Patil,Hyderabad,NA,Fashion,Unknown,60026.0,0.0,COD,7,2,7,2023
6118,2023-07-11 01:00:00,5352,Sneha Patil,Pune,DL,Fashion,Unknown,110731.0,30.0,Unkonwn,7,4,7,2023
4025,2023-07-11 02:00:00,5614,Priya Singh,Bangalore,MH,Fashion,Laptop,102122.0,30.0,COD,11,2,7,2023
3183,2023-07-11 03:00:00,1920,Sneha Patil,Chennai,KA,Fashion,Shirt,81546.0,30.0,Unkonwn,6,2,7,2023
2518,2023-07-11 04:00:00,990,Rahul Verma,Chennai,NA,Electronics,Rice,20790.0,10.0,UPI,13,1,7,2023
7397,2023-07-11 05:00:00,2904,Priya Singh,Bangalore,KA,Grocery,Shirt,90712.0,10.0,Card,14,4,7,2023
7416,2023-07-11 06:00:00,654,Sneha Patil,Unknown,KA,Grocery,Rice,64072.0,10.0,UPI,14,3,7,2023
2914,2023-07-11 07:00:00,882,Priya Singh,Bangalore,MH,Unknown,Mobile,83990.0,0.0,UPI,6,3,7,2023
3872,2023-07-11 08:00:00,114,Priya Singh,Mumbai,TS,Unknown,Shirt,32386.0,10.0,Unkonwn,11,4,7,2023
8452,2023-07-11 09:00:00,841,Unkonwn,Delhi,TN,Fashion,Sofa,114165.0,5.0,Card,12,2,7,2023
2287,2023-07-11 10:00:00,4760,Unkonwn,Mumbai,MH,Grocery,Laptop,43674.0,0.0,UPI,9,5,7,2023
3154,2023-07-11 11:00:00,1171,Rahul Verma,Mumbai,DL,Unknown,Laptop,61585.0,30.0,Unkonwn,1,5,7,2023
2255,2023-07-11 12:00:00,5944,Vikas Gupta,Bangalore,TN,Fashion,Mobile,14938.0,0.0,COD,6,2,7,2023
8313,2023-07-11 13:00:00,3025,Rahul Verma,Bangalore,NA,Grocery,Laptop,7760.0,5.0,Unkonwn,13,4,7,2023
8884,2023-07-11 14:00:00,659,Priya Singh,Unknown,TS,Electronics,Laptop,51339.0,30.0,COD,11,2,7,2023
8931,2023-07-11 15:00:00,4318,Rahul Verma,Chennai,TS,Electronics,Laptop,38059.0,0.0,Unkonwn,4,1,7,2023
1719,2023-07-11 16:00:00,1704,Rahul Verma,Delhi,KA,Electronics,Sofa,60807.5,0.0,UPI,11,5,7,2023
6700,2023-07-11 17:00:00,2582,Amit Sharma,Pune,TS,Grocery,Shirt,40035.0,10.0,Card,7,5,7,2023
3090,2023-07-11 18:00:00,2086,Unkonwn,Bangalore,DL,Fashion,Sofa,21468.0,5.0,Unkonwn,4,2,7,2023
1613,2023-07-11 19:00:00,1587,Unkonwn,Chennai,TN,Unknown,Laptop,52823.0,30.0,COD,1,3,7,2023
3543,2023-07-11 20:00:00,3640,Amit Sharma,Unknown,TN,Home,Sofa,68110.0,0.0,UPI,2,3,7,2023
4902,2023-07-11 21:00:00,1900,Priya Singh,Bangalore,MH,Home,Mobile,111472.0,0.0,Card,13,3,7,2023
3570,2023-07-11 22:00:00,1816,Rahul Verma,Hyderabad,MH,Grocery,Mobile,46892.0,0.0,Card,10,4,7,2023
7337,2023-07-11 23:00:00,3503,Priya Singh,Pune,MH,Electronics,Laptop,104906.0,30.0,Unkonwn,1,3,7,2023
1808,2023-07-12 00:00:00,3728,Amit Sharma,Unknown,TN,Fashion,Laptop,35133.0,0.0,Card,1,3,7,2023
8356,2023-07-12 01:00:00,260,Amit Sharma,Pune,KA,Grocery,Mobile,90121.0,30.0,COD,8,4,7,2023
5675,2023-07-12 02:00:00,4988,Rahul Verma,Pune,MH,Fashion,Laptop,76728.0,20.0,UPI,5,3,7,2023
8116,2023-07-12 03:00:00,111,Rahul Verma,Bangalore,MH,Unknown,Shirt,104855.0,20.0,Card,13,1,7,2023
7102,2023-07-12 04:00:00,4992,Rahul Verma,Mumbai,TN,Fashion,Rice,6026.0,10.0,UPI,6,1,7,2023
1719,2023-07-12 05:00:00,295,Priya Singh,Unknown,MH,Electronics,Laptop,30204.0,5.0,UPI,14,3,7,2023
8729,2023-07-12 06:00:00,1978,Sneha Patil,Unknown,DL,Home,Laptop,26488.0,20.0,Unkonwn,13,5,7,2023
6096,2023-07-12 07:00:00,5426,Priya Singh,Hyderabad,TN,Home,Unknown,54285.0,20.0,Card,7,3,7,2023
7264,2023-07-12 08:00:00,4923,Unkonwn,Hyderabad,TS,Electronics,Shirt,90576.0,5.0,Unkonwn,7,2,7,2023
2044,2023-07-12 09:00:00,3529,Priya Singh,Pune,TS,Electronics,Unknown,15947.0,30.0,Unkonwn,11,3,7,2023
2358,2023-07-12 10:00:00,260,Priya Singh,Bangalore,TS,Unknown,Laptop,44439.0,20.0,COD,14,3,7,2023
3324,2023-07-12 11:00:00,5259,Unkonwn,Hyderabad,MH,Unknown,Unknown,61207.5,0.0,Unkonwn,9,3,7,2023
6693,2023-07-12 12:00:00,5187,Rahul Verma,Unknown,KA,Fashion,Shirt,13997.0,5.0,COD,9,1,7,2023
1296,2023-07-12 13:00:00,1887,Amit Sharma,Unknown,TN,Home,Sofa,17251.0,0.0,UPI,13,3,7,2023
8985,2023-07-12 14:00:00,4432,Rahul Verma,Bangalore,MH,Home,Sofa,62181.0,30.0,UPI,1,3,7,2023
7133,2023-07-12 15:00:00,944,Rahul Verma,Chennai,TS,Home,Shirt,71166.0,5.0,COD,11,3,7,2023
5742,2023-07-12 16:00:00,4647,Sneha Patil,Chennai,DL,Grocery,Unknown,12968.0,10.0,UPI,14,4,7,2023
1465,2023-07-12 17:00:00,4606,Unkonwn,Hyderabad,MH,Home,Laptop,93723.0,30.0,Card,12,5,7,2023
1858,2023-07-12 18:00:00,2599,Amit Sharma,Unknown,TN,Grocery,Rice,89069.0,10.0,Unkonwn,8,5,7,2023
5030,2023-07-12 19:00:00,5626,Priya Singh,Delhi,KA,Unknown,Unknown,61207.5,20.0,Card,11,1,7,2023
8306,2023-07-12 20:00:00,667,Rahul Verma,Unknown,TN,Fashion,Unknown,2843.0,0.0,Card,1,3,7,2023
6315,2023-07-12 21:00:00,3966,Amit Sharma,Unknown,KA,Grocery,Sofa,43358.0,5.0,Card,6,1,7,2023
7973,2023-07-12 22:00:00,2259,Unkonwn,Delhi,TS,Grocery,Sofa,35452.0,30.0,Card,3,4,7,2023
8037,2023-07-12 23:00:00,1855,Priya Singh,Pune,KA,Unknown,Laptop,106417.0,10.0,COD,5,3,7,2023
3166,2023-07-13 00:00:00,3664,Amit Sharma,Mumbai,TN,Electronics,Unknown,34329.0,5.0,Card,2,3,7,2023
7715,2023-07-13 01:00:00,2886,Vikas Gupta,Chennai,KA,Unknown,Mobile,100776.0,0.0,Card,3,3,7,2023
7027,2023-07-13 02:00:00,3409,Sneha Patil,Hyderabad,TS,Electronics,Unknown,111582.0,30.0,Card,9,1,7,2023
4664,2023-07-13 03:00:00,4100,Amit Sharma,Bangalore,DL,Home,Mobile,80503.0,0.0,Unkonwn,6,2,7,2023
7099,2023-07-13 04:00:00,2111,Unkonwn,Unknown,KA,Fashion,Unknown,43428.0,0.0,Unkonwn,5,2,7,2023
4373,2023-07-13 05:00:00,2357,Rahul Verma,Delhi,TS,Home,Mobile,64523.0,30.0,UPI,14,5,7,2023
4319,2023-07-13 06:00:00,1283,Unkonwn,Delhi,DL,Electronics,Laptop,103847.0,0.0,Card,6,4,7,2023
1992,2023-07-13 07:00:00,263,Sneha Patil,Chennai,MH,Unknown,Mobile,57072.0,30.0,UPI,3,3,7,2023
2571,2023-07-13 08:00:00,5208,Sneha Patil,Unknown,MH,Unknown,Mobile,109398.0,0.0,Card,9,3,7,2023
3430,2023-07-13 09:00:00,5347,Unkonwn,Hyderabad,KA,Home,Rice,22218.0,5.0,COD,9,2,7,2023
3385,2023-07-13 10:00:00,5839,Sneha Patil,Bangalore,TN,Home,Rice,55275.0,0.0,COD,5,5,7,2023
1069,2023-07-13 11:00:00,3143,Unkonwn,Delhi,MH,Unknown,Unknown,69068.0,5.0,Unkonwn,14,4,7,2023
3987,2023-07-13 12:00:00,1852,Rahul Verma,Hyderabad,MH,Electronics,Rice,115256.0,30.0,Unkonwn,2,3,7,2023
6286,2023-07-13 13:00:00,1727,Vikas Gupta,Unknown,DL,Unknown,Laptop,43741.0,20.0,Unkonwn,8,3,7,2023
8485,2023-07-13 14:00:00,1688,Sneha Patil,Delhi,NA,Home,Unknown,60178.0,30.0,Card,13,4,7,2023
5547,2023-07-13 15:00:00,3639,Amit Sharma,Mumbai,MH,Electronics,Mobile,111394.0,0.0,UPI,8,5,7,2023
4099,2023-07-13 16:00:00,5905,Rahul Verma,Unknown,TS,Fashion,Mobile,74715.0,0.0,Card,5,2,7,2023
1206,2023-07-13 17:00:00,3436,Vikas Gupta,Pune,TN,Grocery,Shirt,99569.0,30.0,Card,2,4,7,2023
1568,2023-07-13 18:00:00,1914,Sneha Patil,Delhi,NA,Home,Rice,53611.0,5.0,UPI,6,3,7,2023
6252,2023-07-13 19:00:00,4193,Unkonwn,Unknown,DL,Fashion,Unknown,97890.0,5.0,Card,6,4,7,2023
7963,2023-07-13 20:00:00,3403,Amit Sharma,Pune,NA,Home,Rice,100029.0,10.0,Card,4,3,7,2023
